lat,lng,year,map_name,address_1,address_2,address_3,address_4,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,participated,participated_confidence,invalid_ballots,invalid_ballots_confidence,"Party || 2 || „ბაქრაძე, უგულავა, ბოკერია - ევროპული საქართველო - მოძრაობა თავისუფლებისთვის“|""Bakradze, Ugulava, Bokeria - European Georgia - Movement for Liberty""","Party || 41 || ქართული ოცნება - დემოკრატიული საქართველო|""Georgian Dream – Democratic Georgia""","Party || 5 || საარჩევნო ბლოკი „ერთიანი ნაციონალური მოძრაობა-გაერთიანებული ოპოზიცია „ძალა ერთობაშია” |Election Bloc - United National Movement - United Opposition ""Strength is in Unity""","Party || 56 || „ლელო - მამუკა ხაზარაძე“|""Lelo - Mamuka Khazaradze""","Party || 8 || „დავით თარხან-მოურავი, ირმა ინაშვილი - საქართველოს პატრიოტთა ალიანსი”|""Davit Tarkhan-Mouravi, Irma Inashvili - ""Alliance of Patriots of Georgia""",Party || 999 || Other
42.10913586378091,43.022322483467065,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#46 ს/უბ (ქალაქი),სამხედრო აღრიცხვის სამსახური,ქ.ზესტაფონი ჭანტურიას ქ. N 3,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/838f61e8-e8e5-4b7b-8404-484b5a53404c,21,21.51.46,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#21 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1001,407,594,534,3,16,3,60,200,186,25,25,22
41.449545,44.5476015,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქ. ბოლნისი,რიტუალების სახლი,სააკაძის ქ.N4ა,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/f58ad3d8-1164-46a9-a46b-6e688c5384bf,14,14.23.04,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#14 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1229,591,638,669,3,21,3,,511,108,6,7,15
41.83301485163914,46.022576093673706,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,არეშფერანი,არეშფერანის საჯარო სკოლა,სოფელი არეშფერანი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/c68f4a5c-e690-4d28-bf62-19c368c4ba51,10,10.15.28,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#10 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,743,364,379,498,3,18,3,31,216,221,0,2,8
41.615446112085024,45.97573262674791,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,საბავშვო ბაღი,"ქ. წნორი, მოსულიშვილის ქ. #6 ა",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/d05227d6-e9fe-47fa-9a94-b737eeece346,9,09.13.10,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#9 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1254,574,680,752,2,25,3,16,378,281,21,11,18
42.08104911405579,42.04220829325413,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ლაშისღელე,N2 საჯარო სკოლა,ქ. ლანჩხუთი ბაგრატიონის ქ. N10,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/7915fa64-944a-4087-94bb-366dd70803d3,24,24.61.03,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#24 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1425,652,773,778,3,26,3,33,412,117,24,16,150
42.707652055048506,42.02479243296693,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,თემი,ჭალეს თემის #2 საჯარო სკოლა,ფოცხო-ეწერის დასახლება,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/886a298f-b19e-4df2-a4a3-5ea406c0c072,25,25.68.22,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#25 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,565,279,286,188,2,11,3,15,78,64,3,5,12
41.75445795060124,45.58693170547485,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,სოფ. ჭერემის,საჯარო სკოლა,სოფ. ჭერემი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/7dc1bc34-fb4a-4a84-803c-bca3478d6ac7,9,09.12.51,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#9 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,74,39,35,57,3,2,3,4,35,6,3,2,3
42.03392508695108,44.14144309566657,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბერბუკის დევნ. ჩასახ. ს/ უბანი,კულტურის ცენტრი,ბერბუკის დევნილთა ჩასახლება,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/056a96dc-6b5d-4ebd-a443-ad4858c71260,15,15.32.102,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#15 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,328,163,165,275,3,14,3,8,137,95,2,6,11
41.59772561217634,41.939453632124355,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დაბა ქედის,"დაბა ქედა, კულტურის სახლი","ქედა, დ. აღმაშენებლის N16",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/0c2dd8ee-a2a9-443e-9d27-d86017336586,30,30.80.01,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#30 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1327,613,714,890,2,34,3,26,498,256,16,22,38
42.231885879383235,42.68983611163941,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ნიკეას,მე-20 ბაგა-ბაღის შენობა,ნიკეას 56,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/64aa8d78-a18f-4df2-8af7-a7d307a81603,23,23.59.109,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#23 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1404,611,793,644,3,22,3,34,210,281,30,10,57
41.8955849990362,45.968057513237,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ახალსოფლის,#1 საჯარო სკოლის შენობა,სოფ. ახალსოფელი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/18a2e8fd-9bc8-415c-9108-1c8b2a000974,10,10.16.10,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#10 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1217,602,615,882,3,4,3,28,526,268,10,26,20
41.798143356605856,44.80077733701784,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,45 საჯარო სკოლა,ავჭალა.სარაჯიშვილის ქ #25,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/e4ba86d3-a08e-462e-b8b0-67e4a98a7816,8,08.10.12,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#8 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1424,633,791,775,3,31,3,,282,311,33,32,48
41.63227616765938,41.60770915393675,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,#14 საჯარო სკოლა,შ. ინასარიძის ქ. #11,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/b1ba8239-91e0-4a2d-ad88-6b07ee53661e,28,28.79.16,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#28 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1626,762,864,964,3,25,3,36,410,311,53,11,112
42.021729154928224,43.89912486076355,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ქარელი,კულტურის ცენტრი,თამარ მეფის ქ.N18,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/629801bf-ea62-44df-9db4-02957a3c3731,16,16.33.01,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#16 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1462,683,779,909,3,35,3,,444,217,90,29,94
41.74904083711919,43.52872571719672,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ბაკურიანის,საჯარო სკოლა,"დ.ბაკურიანი, აღმაშენებლის ქ#11",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/e82b1056-e550-469c-a9cc-34c39c86f3a1,17,17.36.29,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#17 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,965,450,515,552,3,27,3,31,292,113,11,44,34
42.328047420131426,43.28414261341095,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,№ 26 ხალიფაურის საარჩევნო უბანი,ხალიფაურის საჯარო სკოლა,სოფ. ხალიფაური,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/fc04341f-2ad5-4f8a-b8ee-ff607474163b,20,20.56.26,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#20 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,366,173,193,236,3,10,3,19,109,35,21,35,7
42.4647209466125,43.13753306865692,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ხოტევი,ბიბლიოთეკის შენობა,სოფ. ხოტევი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/4d100b6e-ebda-47e3-98ce-970a1226bcf7,19,19.44.11,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#19 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,237,119,118,154,3,4,2,4,112,12,6,9,7
41.5506461,44.9863587,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N24 საჯარო სკოლა,ვახუშტის ქ.5,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/cf4be159-ee31-4cd1-adec-751d3eb10744,12,12.20.81,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#12 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1317,576,741,736,3,27,2,41,337,187,22,34,88
41.67439356955933,44.878203245685484,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,#86-ე ბაგა-ბაღი,მოსკოვის გამზ. #33,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/e854d3d7-fedd-4ab2-9633-1b3a33782933,5,05.06.111,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#5 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1430,586,844,672,3,32,3,,295,254,24,28,39
42.2385582577552,42.66584515571594,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,სულხან-საბას,38 საჯარო სკოლის შენობა,სულხან-საბას 47ა,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/27aa76b4-8741-4ad2-a233-c6d620969405,23,23.59.91,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#23 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1217,542,675,604,3,38,3,33,256,193,29,7,48
42.430148395037776,41.84491217136383,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ურთის თემი,ურთის საჯარო სკოლა,სოფ.ურთა ცაიშვილის ქუჩა N74,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/f1d6b8dd-f6e8-48cc-b3fd-bcd89abfc07d,27,27.67.67,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#27 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,796,390,406,480,3,14,3,55,253,110,27,12,9
41.39628206975574,45.0312736779249,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,პირველი ქესალო,საჯარო სკოლა,სოფ. პირველი ქესალო,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/07e42b51-aeb5-427f-ab9f-710c6b72f1f5,13,13.22.35,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#13 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1163,518,645,464,3,8,3,105,203,145,0,2,1
42.74110081746083,42.795248329639435,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ნანარი,კლუბი,ლენტეხი სოფ. ნანარი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/47905679-95fb-491c-8d1a-5a931d53d128,19,19.46.06,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#19 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,155,90,65,87,3,44,2,0,22,7,52,0,2
41.30777927155232,44.86620816584596,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,კასუმლო,საჯარო სკოლა,სოფ კასუმლო,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/4c3aff0c-9772-4785-9afe-c6b0b75726bc,13,13.22.76,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#13 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1221,626,595,524,3,70,3,11,210,170,4,58,1
41.62528936334336,41.62253221180879,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,#31 საბავშვო ბაღი,გ ტაბიძის ქ.#14,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/a69050c5-d9be-4afa-8223-47e4e7f5e31e,28,28.79.67,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#28 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1656,754,902,783,3,29,3,24,247,333,34,22,92
42.25027327111084,42.68265187740326,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ვაკისუბნის,მოსწავლე ახალგაზრდობის პარკის ადმ.შენობა,თაბუკაშვილის 2,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/a0b751b9-3833-4638-a69a-25cc64993b36,23,23.59.101,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#23 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1102,473,629,497,3,26,3,26,190,173,28,5,49
41.5565506,44.9774463,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,რუსთავის სამხატვრო სკოლა,ზ. ფალიაშვილის ქ.7ბ,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/8d4e28c9-2905-48ac-bb42-978074ed1c9b,12,12.20.68,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#12 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1174,496,678,593,3,17,2,16,242,187,22,34,72
41.60730809979435,45.50313006477361,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დუზაგრამის სკოლის უბანი,დუზაგრამის საჯარო სკოლა,"სოფ. დუზაგრამა, მე-3 ქ. N16",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/96f4cf99-e262-4d86-aa0d-a71553cc730c,9,09.11.38,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#9 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1244,633,611,377,3,8,3,6,199,151,4,2,7
41.7771089,43.30127970000001,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ჭობისხევის,საჯარო სკოლა,სოფ. ჭობისხევი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/fb69dc15-acb0-454b-a45d-ae2eabe19eb9,17,17.36.16,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#17 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,671,331,340,400,3,18,2,18,211,75,10,41,27
42.23365764361633,42.67384796430971,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ვაკისუბნის,21 ბაგა-ბაღის შენობა,თაბუკაშვილის 185,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/886ba592-ebe3-42d7-9a76-1bb94266354f,23,23.59.93,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#23 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1247,563,684,588,3,21,3,30,298,161,17,8,53
42.890529794076045,43.18789934570418,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ცანა,კერძო სახლი,ლენტეხი სოფ. ზესხო,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/439b665c-cfb3-4a51-87d6-35a544d693aa,19,19.46.16,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#19 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,46,27,19,37,3,0,3,0,25,12,0,0,0
41.664578140920675,42.16305752715108,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,წყაროთა,სოფლის სახლი,სოფ. წყაროთა,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/2ceb6b7a-bd69-42bd-8a1e-13f319754a8a,30,30.82.42,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#30 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,369,188,181,242,3,13,2,36,102,58,5,12,15
41.71318713053167,45.48192111861567,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მანავის ბურდიანის,საბავშვო ბაღი,სოფ. მანავი მე-17 ქუჩა N 5,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/baf4b4d7-3a0b-46ec-9fb1-b8e3763af460,9,09.11.27,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#9 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,527,271,256,329,2,21,2,10,132,127,13,14,11
41.665346,44.892830300000014,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,#126-ე ბაგა-ბაღი,ქინძმარაულის II შესახვევი (ზმკ),,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/9ec32307-ae61-4209-9679-d3f614485070,5,05.06.98,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#5 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1409,601,808,790,2,40,3,,304,306,49,25,63
42.8327848596679,42.92577592879873,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ფანაგა,საჯარო სკოლა,ლენტეხის სოფ. ფანაგა,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/86934120-15b8-44b5-9145-1dd2a9f2ce3e,19,19.46.11,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#19 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,225,130,95,114,3,3,3,5,60,20,5,8,14
,,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,,,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/107b6850-88d8-499f-a39b-dad1853e6ae6,30,30.82.50,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,,,,19,3,0,3,1,14,3,0,1,0
41.82413293719913,44.78171110153198,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,48# ბ/ბაღი,ავჭალა.ჩიქვანაიას ქ #38,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/60d8a2f8-c98a-4826-a7e4-d7ecb821c38a,8,08.10.110,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#8 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1248,580,668,596,3,55,3,,254,198,14,29,36
41.6866382212984,44.87863540649414,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,#117-ე საჯარო სკოლა,"მე-3 მასივი, თრიალეთის ქ. #7",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/3c5c5aa0-0b23-495a-8165-15665d333c2b,5,05.06.50,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#5 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1381,597,784,718,3,23,3,,361,248,27,20,39
41.9238531,42.0204896,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,ააიპ ოზურგეთის მუნიც. მომსახ. ცენტრი,"ოზურგეთი, გიორგაძის ქ N7",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/8c01ab59-1094-4d76-a1b6-7c003c04bf1c,24,24.60.09,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#24 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1122,499,623,594,3,18,3,12,262,131,32,27,112
41.71977688381272,44.78749183254094,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,#18–ე საჯარო სკოლა,აღმაშენებლის #178,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/f94e51c6-adef-4b94-8f7c-c4d2452a47e0,6,06.08.09,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#6 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1342,581,761,805,2,23,3,,312,,45,15,408
41.6822866,44.94992019999995,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,#76-ე საჯარო სკოლა,აეროპორტის დასახლება,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/a1f842c0-a171-4512-860d-c4d0d653f43f,5,05.06.75,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#5 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1250,556,694,599,3,39,3,,300,173,21,32,31
41.57878366306449,41.60092845786098,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ახალსოფლის,სკოლის შენობა,"მე–8ქ,N28",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/55df6245-11f8-4a55-a5ae-3cd771dfad37,30,30.83.30,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#30 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1434,693,741,953,3,52,3,29,364,294,33,117,62
41.61763204316812,44.96259391307831,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ყარაჯალარის,ყოფილი საჯარო სკოლა,სოფ. ყარაჯალარი,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/86d601c6-2997-44ea-89f3-49260ab52a0a,13,13.21.58,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#13 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1680,807,873,779,3,13,3,15,436,305,5,0,2
41.72520150354784,44.77380394935608,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,N161 საჯარო სკოლა (დაწყებითი),"ა. ქუთათელის N3, I სართ.",,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/d95887e6-017d-46eb-a7d1-58b88279b495,3,03.03.14,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#3 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1405,564,841,893,3,36,3,,412,,119,16,304
41.635876590729495,41.63030743663171,2020,2020 წლის 31 ოქტომბრის საქართველოს პარლამენტის არჩევნები,,აჭარის განათლების ფონდი,პ. ბაგრატიონის ქ. #121,,https://archiveresults.cec.gov.ge/results/20201031/#/ka-ge/election_43/prot/a0fd7824-f0ef-4e97-a26d-2e10c4379899,28,28.79.64,2020_parliamentary_round_1,31.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,#28 მაჟორიტარული ოლქი,majoritarian,2020 წლის საპარლამენტო არჩევნები (ტური 1),0,1585,753,832,765,2,117,3,18,267,303,39,27,97
